,User,Category,Label,ResponsTask,TestResQual,TestResQuant,SecSpent,TotSec,LearnType,Level,UserCumSec,difficulty
3495,24,0,ks1a1k1_1a,1,-1,-1,216,16070923,3,0,216,-1
3496,24,0,ks1a1k2_1a,-1,-1,-1,128,16071139,3,0,344,-1
3497,24,0,ka1a1,-1,-1,-1,13,16071267,4,0,501,-1
3498,24,0,ks1a1k4_1a,-1,-1,-1,101,16071280,3,0,445,-1
3499,24,0,ka1a1,-1,-1,-1,22,16071381,4,0,523,-1
3500,24,0,ks1a,-1,-1,-1,13,16071403,6,0,536,-1
3501,24,0,ka1a1,-1,-1,-1,5,16071416,4,0,541,-1
3502,24,0,ks1a2,-1,-1,-1,287,16071421,4,0,828,-1
3503,24,0,ks1a4,-1,-1,-1,246,16071708,4,0,1074,-1
3504,24,0,Logout,-1,-1,-1,168139,16071954,6,0,169213,-1
3505,24,0,Startseite,-1,-1,-1,229,16240093,6,0,169442,-1
3506,24,0,Tour,-1,-1,-1,26,16240322,6,0,169468,-1
3507,24,0,Übersicht,-1,-1,-1,19,16240348,6,0,169487,-1
3508,24,2,ks3a,-1,-1,-1,8,16240367,6,0,169495,-1
3509,24,2,bs3a1,-1,-1,-1,130,16240375,4,0,169625,-1
3510,24,2,ks3a7,-1,-1,-1,261,16240505,4,0,169886,-1
3511,24,2,ks3a2b1_1a,-1,-1,-1,12,16240766,5,0,169898,-1
3512,24,2,ks3a3,-1,-1,-1,16,16240778,4,0,169914,-1
3513,24,2,ks3a2b2_1a,-1,-1,-1,6,16240794,5,0,169920,-1
3514,24,2,ks3a3,-1,-1,-1,75,16240800,4,0,169995,-1
3515,24,2,ks3a3a,-1,-1,-1,28,16240875,3,0,473,-1
3516,24,2,ks3a4,-1,-1,-1,198,16240903,4,0,170193,-1
3517,24,2,ks3a,-1,-1,-1,11,16241101,6,0,170204,-1
3518,24,2,Übersicht,-1,-1,-1,9,16241112,6,0,170213,-1
3519,24,3,kd1a,-1,-1,-1,7,16241121,6,0,170220,-1
3520,24,3,kd1a2,-1,-1,-1,224,16241128,4,0,170444,-1
3521,24,3,kd1a,-1,-1,-1,6,16241352,6,0,170450,-1
3522,24,3,kd1a2,-1,-1,-1,8,16241358,4,0,170458,-1
3523,24,3,kd1a,-1,-1,-1,3,16241366,6,0,170461,-1
3524,24,3,Übersicht,-1,-1,-1,11,16241369,6,0,170472,-1
3525,24,1,ks2b,-1,-1,-1,5,16241380,6,1,170477,-1
3526,24,1,ks2b1,-1,-1,-1,60,16241385,4,1,170537,-1
3527,24,1,ks2b,-1,-1,-1,4,16241445,6,1,170541,-1
3528,24,1,ks2b2,-1,-1,-1,16,16241449,4,1,170557,-1
3529,24,1,ks2b,-1,-1,-1,4,16241465,6,1,170561,-1
3530,24,1,Übersicht,-1,-1,-1,5,16241469,6,1,170566,-1
3531,24,4,kd2a,-1,-1,-1,3,16241474,6,0,170569,-1
3532,24,4,kd2a4,-1,-1,-1,109,16241477,4,0,170678,-1
3533,24,4,kd2a4b1_1a,-1,-1,-1,9,16241586,5,0,170687,-1
3534,24,4,kd2a4,-1,-1,-1,12,16241595,4,0,170699,-1
3535,24,4,kd2a4b2_1a,-1,-1,-1,5,16241607,5,0,170704,-1
3536,24,4,kd2a4,-1,-1,-1,44,16241612,4,0,170748,-1
3537,24,4,kd2a4b4_1a,-1,-1,-1,39,16241656,5,0,170787,-1
3538,24,4,kd2a4,-1,-1,-1,7,16241695,4,0,170794,-1
3539,24,4,kd2a1,-1,-1,-1,302,16241702,4,0,171096,-1
3540,24,4,kd2a1b1_1a,-1,-1,-1,16,16242004,5,0,171112,-1
3541,24,4,kd2a1,-1,-1,-1,29,16242020,4,0,171141,-1
3542,24,4,kd2a1b2_1a,-1,-1,-1,58,16242049,5,0,171199,-1
3543,24,4,kd2a1,-1,-1,-1,52,16242107,4,0,171251,-1
3544,24,4,kd2a1b4_1a,-1,-1,-1,7,16242159,5,0,171258,-1
3545,24,4,kd2a1,-1,-1,-1,5,16242166,4,0,171263,-1
3546,24,4,kd2a2,-1,-1,-1,101,16242171,4,0,171364,-1
3547,24,4,kd2a2b1_1a,-1,-1,-1,5,16242272,5,0,171369,-1
3548,24,4,kd2a2,-1,-1,-1,51,16242277,4,0,171420,-1
3549,24,4,kd2a2b2_1a,-1,-1,-1,5,16242328,5,0,171425,-1
3550,24,4,kd2a2,-1,-1,-1,138,16242333,4,0,171563,-1
3551,24,4,kd2a2b3_1a,-1,-1,-1,60,16242471,5,0,171623,-1
3552,24,4,kd2a2,-1,-1,-1,29,16242531,4,0,171652,-1
3553,24,4,kd2a3,-1,-1,-1,135,16242560,4,0,171787,-1
3554,24,4,kd2a3b2_1a,-1,-1,-1,76,16242695,5,0,171863,-1
3555,24,4,kd2a3,-1,-1,-1,268,16242771,4,0,172131,-1
3556,24,4,kd2a,-1,-1,-1,4,16243039,6,0,172135,-1
3557,24,4,Übersicht,-1,-1,-1,7,16243043,6,0,172142,-1
3558,24,5,kd3a,-1,-1,-1,6,16243050,6,0,172148,-1
3559,24,5,kd3a2,-1,-1,-1,272,16243056,4,0,172420,-1
3560,24,5,kd3a2b1_1a,-1,-1,-1,4,16243328,5,0,172424,-1
3561,24,5,kd3a2,-1,-1,-1,94,16243332,4,0,172518,-1
3562,24,5,kd3a2b2_1a,-1,-1,-1,7,16243426,5,0,172525,-1
3563,24,5,kd3a2,-1,-1,-1,186,16243433,4,0,172711,-1
3564,24,5,kd3a3,-1,-1,-1,99,16243619,4,0,172810,-1
3565,24,5,kd3a3b1_1a,-1,-1,-1,3,16243718,5,0,172813,-1
3566,24,5,kd3a3,1,-1,-1,140,16243721,4,0,172953,-1
3567,24,5,kd3a3b3_1a,-1,-1,-1,28,16243861,5,0,172981,-1
3568,24,5,kd3a3,-1,-1,-1,92,16243889,4,0,173073,-1
3569,24,5,kd3a4,-1,-1,-1,264,16243981,4,0,173337,-1
3570,24,5,kd3a4b2_1a,-1,-1,-1,9,16244245,5,0,173346,-1
3571,24,5,kd3a4,-1,-1,-1,253,16244254,4,0,173599,-1
3572,24,5,kd3a5,-1,-1,-1,168,16244507,4,0,173767,-1
3573,24,5,kd3a5b2_1a,-1,-1,-1,14,16244675,5,0,173781,-1
3574,24,5,kd3a5,-1,-1,-1,33,16244689,4,0,173814,-1
3575,24,5,kd3a5b3_1a,-1,-1,-1,17,16244722,5,0,173831,-1
3576,24,5,kd3a5,-1,-1,-1,21,16244739,4,0,173852,-1
3577,24,5,kd3a5b4_1a,-1,-1,-1,26,16244760,5,0,173878,-1
3578,24,5,kd3a5,-1,-1,-1,3,16244786,4,0,173881,-1
3579,24,5,kd3a,-1,-1,-1,5,16244789,6,0,173886,-1
3580,24,5,Übersicht,-1,-1,-1,61,16244794,6,0,173947,-1
3581,24,3,kd1a,-1,-1,-1,6,16244855,6,0,173953,-1
3582,24,3,kd1a2,-1,-1,-1,10,16244861,4,0,173963,-1
3583,24,3,kd1a,-1,-1,-1,3,16244871,6,0,173966,-1
3584,24,3,Übersicht,-1,-1,-1,24,16244874,6,0,173990,-1
3585,24,2,ks3b,-1,-1,-1,5,16244898,6,1,173995,-1
3586,24,2,ks3b2,-1,-1,-1,283,16244903,4,1,174278,-1
3587,24,2,ks3b2b2_1a,-1,-1,-1,6,16245186,5,1,174284,-1
3588,24,2,ks3b2,-1,-1,-1,117,16245192,4,1,174401,-1
3589,24,2,ks3b2b4_1a,-1,-1,-1,70,16245309,5,1,174471,-1
3590,24,2,ks3b2,-1,-1,-1,166,16245379,4,1,174637,-1
3591,24,2,ks3b2k3_1a,-1,-1,-1,57,16245545,3,1,530,-1
3592,24,2,ks3b,-1,-1,-1,3,16245602,6,1,174640,-1
3593,24,2,Logout,-1,-1,-1,0,16245605,6,1,174640,-1
3594,25,2,Startseite,-1,-1,-1,23,16070743,6,1,23,-1
3595,25,2,Tour,-1,-1,-1,9,16070766,6,1,32,-1
3596,25,2,Übersicht,-1,-1,-1,8,16070775,6,1,40,-1
3597,25,0,ks1a,-1,-1,-1,15,16070783,6,0,55,-1
3598,25,0,ka1a1,-1,-1,-1,43,16070798,4,0,98,-1
3599,25,0,ks1a1k1_1a,1,-1,-1,200,16070841,3,0,200,-1
3600,25,0,ks1a1k3_1a,1,-1,-1,201,16071041,3,0,401,-1
3601,25,0,ks1a1k4_1a,2,-1,-1,133,16071242,3,0,534,-1
3602,25,0,ks1c,-1,-1,-1,113,16071375,1,0,647,-1
3603,25,0,ks1c2ue9_1,0,-1,-1,278,16071488,2,0,925,1
3604,25,0,ks1c2ue11_1,0,-1,-1,119,16071766,2,0,1044,1
3605,25,0,ks1c2ue2_1,2,-1,-1,76,16071885,2,0,1120,0
3606,25,0,ks1c2ue6_1,2,-1,-1,217,16071961,2,0,1337,0
3607,25,0,ks1c2ue4_1,2,-1,-1,104,16072178,2,0,1441,0
3608,25,0,ks1c2ue10_1,2,-1,-1,77,16072282,2,0,1518,0
3609,25,0,ks1c2ue14_1,1,-1,-1,167,16072359,2,0,1685,0
3610,25,0,ks1c4ue1_1,2,-1,-1,33,16072526,2,0,1718,0
3611,25,0,ks1c4ue7_1,-1,-1,-1,22,16072559,2,0,1740,1
3612,25,0,ks1a,-1,-1,-1,8,16072581,6,0,106,-1
3613,25,0,ks1c,-1,-1,-1,11,16072589,1,0,1751,-1
3614,25,0,ks1a4,-1,-1,-1,25,16072600,4,0,131,-1
3615,25,0,ks1a4b2_1a,-1,-1,-1,4,16072625,5,0,135,-1
3616,25,0,Startseite,-1,-1,-1,19,16072629,6,0,154,-1
3617,25,0,Tour,-1,-1,-1,3,16072648,6,0,157,-1
3618,25,0,Übersicht,-1,-1,-1,10,16072651,6,0,167,-1
3619,25,0,ks1c,-1,-1,-1,11,16072661,1,0,1762,-1
3620,25,0,ks1c4ue7_1,2,-1,-1,109,16072672,2,0,1871,1
3621,25,0,Übersicht,-1,-1,-1,34,16072781,6,0,201,-1
3622,25,0,ks1e,-1,-1,-1,3,16072815,6,0,204,-1
3623,25,0,ks1ev1,-1,-1,-1,711,16072818,0,0,2582,-1
3624,25,0,Rückmeldungen,-1,2,75,70,16073529,0,0,2652,-1
3625,25,0,Rückmeldungen,-1,-1,-1,134,16073599,0,0,2786,-1
3626,25,0,Übersicht,-1,-1,-1,12,16073733,6,0,216,-1
3627,25,1,ks2a,-1,-1,-1,5,16073745,6,0,221,-1
3628,25,1,ks2a1,-1,-1,-1,175,16073750,4,0,396,-1
3629,25,1,ks2a1k1_1a,2,-1,-1,183,16073925,3,0,2969,-1
3630,25,1,ks2a1k2_1a,-1,-1,-1,84,16074108,3,0,3053,-1
3631,25,1,ks2a1k2_1a,0,-1,-1,100,16074192,3,0,3153,-1
3632,25,1,ks2a1k3_1a,1,-1,-1,60,16074292,3,0,3213,-1
3633,25,1,ks2a2,-1,-1,-1,95,16074352,4,0,491,-1
3634,25,1,ks2a2k1_1a,2,-1,-1,228,16074447,3,0,3441,-1
3635,25,1,ks2a2k3_1a,2,-1,-1,172,16074675,3,0,3613,-1
3636,25,1,ks2a2k3_1a,-1,-1,-1,32,16074847,3,0,3645,-1
3637,25,1,ks2a2k4_1a,-1,-1,-1,45,16074879,3,0,3690,-1
3638,25,1,ks2a1,-1,-1,-1,2,16074924,4,0,493,-1
3639,25,1,ks2a,-1,-1,-1,3,16074926,6,0,496,-1
3640,25,1,Übersicht,-1,-1,-1,11,16074929,6,0,507,-1
3641,25,4,kd2a,-1,-1,-1,4,16074940,6,0,511,-1
3642,25,4,kd2a4,-1,-1,-1,143,16074944,4,0,654,-1
3643,25,4,kd2a1,-1,-1,-1,369,16075087,4,0,1023,-1
3644,25,4,kd2a2,-1,-1,-1,238,16075456,4,0,1261,-1
3645,25,4,kd2a3,-1,-1,-1,52,16075694,4,0,1313,-1
3646,25,4,Logout,-1,-1,-1,164306,16075746,6,0,165619,-1
3647,25,4,Startseite,-1,-1,-1,33,16240052,6,0,165652,-1
3648,25,4,Tour,-1,-1,-1,6,16240085,6,0,165658,-1
3649,25,4,Übersicht,-1,-1,-1,27,16240091,6,0,165685,-1
3650,25,4,kd2a,-1,-1,-1,5,16240118,6,0,165690,-1
3651,25,4,kd2a4,-1,-1,-1,235,16240123,4,0,165925,-1
3652,25,4,kd2a4b2_1a,-1,-1,-1,46,16240358,5,0,165971,-1
3653,25,4,kd2a4b3_1a,-1,-1,-1,64,16240404,5,0,166035,-1
3654,25,4,kd2a4,-1,-1,-1,34,16240468,4,0,166069,-1
3655,25,4,kd2a4k1_1a,1,-1,-1,92,16240502,3,0,3782,-1
3656,25,4,kd2a4k2_1a,1,-1,-1,53,16240594,3,0,3835,-1
3657,25,4,kd2a4k2_1a,-1,-1,-1,313,16240647,3,0,4148,-1
3658,25,4,kd2a4k3_1a,2,-1,-1,101,16240960,3,0,4249,-1
3659,25,4,kd2a4k4_1a,2,-1,-1,90,16241061,3,0,4339,-1
3660,25,4,kd2a1,-1,-1,-1,147,16241151,4,0,166216,-1
3661,25,4,kd2a1k1_1a,-1,-1,-1,92,16241298,3,0,4431,-1
3662,25,4,kd2a1k2_1a,-1,-1,-1,93,16241390,3,0,4524,-1
3663,25,4,kd2a1k3_1a,2,-1,-1,301,16241483,3,0,4825,-1
3664,25,4,kd2a1k4_1a,-1,-1,-1,32,16241784,3,0,4857,-1
3665,25,4,kd2a2,-1,-1,-1,253,16241816,4,0,166469,-1
3666,25,4,kd2a2k1_1a,-1,-1,-1,75,16242069,3,0,4932,-1
3667,25,4,kd2a3,-1,-1,-1,116,16242144,4,0,166585,-1
3668,25,4,kd2a3b2_1a,-1,-1,-1,67,16242260,5,0,166652,-1
3669,25,4,kd2a3,-1,-1,-1,21,16242327,4,0,166673,-1
3670,25,4,kd2a3b3_1a,-1,-1,-1,95,16242348,5,0,166768,-1
3671,25,4,kd2a3,-1,-1,-1,52,16242443,4,0,166820,-1
3672,25,4,kd2a,-1,-1,-1,4,16242495,6,0,166824,-1
3673,25,4,kd2c,-1,-1,-1,5,16242499,1,0,4937,-1
3674,25,4,kd2e,-1,-1,-1,3,16242504,6,0,166827,-1
3675,25,4,kd2ev1,-1,-1,-1,127,16242507,0,0,5064,-1
3676,25,4,Übersicht,-1,-1,-1,15,16242634,6,0,166842,-1
3677,25,4,kd2a,-1,-1,-1,2,16242649,6,0,166844,-1
3678,25,4,kd2a4,-1,-1,-1,18,16242651,4,0,166862,-1
3679,25,3,kd1a,-1,-1,-1,2,16242669,6,0,166864,-1
3680,25,3,kd1a2,-1,-1,-1,49,16242671,4,0,166913,-1
3681,25,3,kd1a2b1_1a,-1,-1,-1,13,16242720,5,0,166926,-1
3682,25,3,kd1a2,-1,-1,-1,63,16242733,4,0,166989,-1
3683,25,3,kd1a2b2_1a,-1,-1,-1,91,16242796,5,0,167080,-1
3684,25,3,kd1a2,-1,-1,-1,104,16242887,4,0,167184,-1
3685,25,3,kd1a2b3_1a,-1,-1,-1,11,16242991,5,0,167195,-1
3686,25,3,kd1a2,-1,-1,-1,47,16243002,4,0,167242,-1
3687,25,3,kd1a2k1_1a,-1,-1,-1,427,16243049,3,0,5491,-1
3688,25,3,kd1a2k3_1a,2,-1,-1,118,16243476,3,0,5609,-1
3689,25,3,kd1a2k4_1a,0,-1,-1,54,16243594,3,0,5663,-1
3690,25,3,kd1c,-1,-1,-1,27,16243648,1,0,5690,-1
3691,25,3,kd1c2ue1_1,2,-1,-1,88,16243675,2,0,5778,1
3692,25,3,kd1c2ue10,2,-1,-1,115,16243763,2,0,5893,-1
3693,25,3,kd1c3ue8_1,0,-1,-1,262,16243878,2,0,6155,2
3694,25,3,kd1c3ue7_1,2,-1,-1,252,16244140,2,0,6407,2
3695,25,3,kd1e,-1,-1,-1,3,16244392,6,0,167245,-1
3696,25,3,kd1ev1,-1,-1,-1,782,16244395,0,0,7189,-1
3697,25,3,Rückmeldungen,-1,1,67,54,16245177,0,0,7243,-1
3698,25,3,Rückmeldungen,-1,-1,-1,61,16245231,0,0,7304,-1
3699,25,3,Übersicht,-1,-1,-1,33,16245292,6,0,167278,-1
3700,25,5,kd3a,2,-1,-1,3,16245325,6,0,167281,-1
3701,25,5,kd3a2,-1,-1,-1,260,16245328,4,0,167541,-1
3702,25,5,Logout,-1,-1,-1,3,16245588,6,0,167544,-1
3703,25,5,Logout,-1,-1,-1,0,16245591,6,0,167544,-1
3704,26,5,Startseite,-1,-1,-1,70,16070134,6,0,70,-1
3705,26,5,Tour,-1,-1,-1,115,16070204,6,0,185,-1
3706,26,5,Übersicht,-1,-1,-1,35,16070319,6,0,220,-1
3707,26,0,ks1a,-1,-1,-1,9,16070354,6,0,229,-1
3708,26,0,ka1a1,-1,-1,-1,225,16070363,4,0,454,-1
3709,26,0,ks1a1b1_1a,-1,-1,-1,37,16070588,5,0,491,-1
3710,26,0,ka1a1,-1,-1,-1,16,16070625,4,0,507,-1
3711,26,0,ks1a1b2_1a,-1,-1,-1,12,16070641,5,0,519,-1
3712,26,0,ka1a1,-1,-1,-1,10,16070653,4,0,529,-1
3713,26,0,ks1a1b3_1a,-1,-1,-1,6,16070663,5,0,535,-1
3714,26,0,ka1a1,-1,-1,-1,8,16070669,4,0,543,-1
3715,26,0,ks1a1b4_1a,-1,-1,-1,7,16070677,5,0,550,-1
3716,26,0,ka1a1,-1,-1,-1,14,16070684,4,0,564,-1
3717,26,0,ks1a1k1_1a,1,-1,-1,103,16070698,3,0,103,-1
3718,26,0,ks1a1k2_1a,-1,-1,-1,72,16070801,3,0,175,-1
3719,26,0,ks1a1k3_1a,0,-1,-1,47,16070873,3,0,222,-1
3720,26,0,ks1a1k4_1a,2,-1,-1,44,16070920,3,0,266,-1
3721,26,0,ks1a1k2_1a,2,-1,-1,88,16070964,3,0,354,-1
3722,26,0,ks1a1k1_1a,-1,-1,-1,20,16071052,3,0,374,-1
3723,26,0,ks1a1k2_1a,-1,-1,-1,23,16071072,3,0,397,-1
3724,26,0,ks1a2,-1,-1,-1,80,16071095,4,0,644,-1
3725,26,0,ks1a2b1_1a,-1,-1,-1,38,16071175,5,0,682,-1
3726,26,0,ks1a2,-1,-1,-1,28,16071213,4,0,710,-1
3727,26,0,ks1a2b2_1a,-1,-1,-1,30,16071241,5,0,740,-1
3728,26,0,ks1a2,-1,-1,-1,32,16071271,4,0,772,-1
3729,26,0,ks1a2b3_1a,-1,-1,-1,195,16071303,5,0,967,-1
3730,26,0,ks1a2,-1,-1,-1,29,16071498,4,0,996,-1
3731,26,0,ks1a2b4_1a,-1,-1,-1,20,16071527,5,0,1016,-1
3732,26,0,ks1a2,-1,-1,-1,6,16071547,4,0,1022,-1
3733,26,0,ks1a2k1_1a,1,-1,-1,242,16071553,3,0,639,-1
3734,26,0,ks1a2k2_1a,-1,-1,-1,165,16071795,3,0,804,-1
3735,26,0,ks1a2k3_1a,-1,-1,-1,101,16071960,3,0,905,-1
3736,26,0,ks1a2k4_1a,-1,-1,-1,62,16072061,3,0,967,-1
3737,26,0,ks1a4,-1,-1,-1,52,16072123,4,0,1074,-1
3738,26,0,ks1a4b1_1a,-1,-1,-1,8,16072175,5,0,1082,-1
3739,26,0,ks1a4,-1,-1,-1,30,16072183,4,0,1112,-1
3740,26,0,ks1a4b2_1a,-1,-1,-1,13,16072213,5,0,1125,-1
3741,26,0,ks1a4,-1,-1,-1,20,16072226,4,0,1145,-1
3742,26,0,ks1a4b3_1a,-1,-1,-1,5,16072246,5,0,1150,-1
3743,26,0,ks1a4,-1,-1,-1,22,16072251,4,0,1172,-1
3744,26,0,ks1a4b4_1a,-1,-1,-1,14,16072273,5,0,1186,-1
3745,26,0,ks1a4,-1,-1,-1,10,16072287,4,0,1196,-1
3746,26,0,ks1a4k1_1a,-1,-1,-1,50,16072297,3,0,1017,-1
3747,26,0,ks1a4k1_1a,-1,-1,-1,21,16072347,3,0,1038,-1
3748,26,0,ks1a4k2_1a,-1,-1,-1,106,16072368,3,0,1144,-1
3749,26,0,ks1a4k4_1a,-1,-1,-1,58,16072474,3,0,1202,-1
3750,26,0,ks1a5,-1,-1,-1,122,16072532,4,0,1318,-1
3751,26,0,ks1a5b1_1a,-1,-1,-1,5,16072654,5,0,1323,-1
3752,26,0,ks1a5,-1,-1,-1,10,16072659,4,0,1333,-1
3753,26,0,ks1a5b2_1a,-1,-1,-1,29,16072669,5,0,1362,-1
3754,26,0,ks1a5,-1,-1,-1,10,16072698,4,0,1372,-1
3755,26,0,ks1a5b3_1a,-1,-1,-1,32,16072708,5,0,1404,-1
3756,26,0,ks1a5,-1,-1,-1,6,16072740,4,0,1410,-1
3757,26,0,ks1a5b4_1a,-1,-1,-1,27,16072746,5,0,1437,-1
3758,26,0,ks1a5,-1,-1,-1,31,16072773,4,0,1468,-1
3759,26,0,ks1a5k3_1a,-1,-1,-1,30,16072804,3,0,1232,-1
3760,26,0,ks1a5k4_1a,-1,-1,-1,39,16072834,3,0,1271,-1
3761,26,0,ks1a,-1,-1,-1,8,16072873,6,0,1476,-1
3762,26,0,ks1e,-1,-1,-1,10,16072881,6,0,1486,-1
3763,26,0,ks1ev1,-1,-1,-1,602,16072891,0,0,1873,-1
3764,26,0,Rückmeldungen,-1,-1,-1,17,16073493,0,0,1890,-1
3765,26,0,ks1ev1,-1,-1,-1,286,16073510,0,0,2176,-1
3766,26,0,Rückmeldungen,-1,0,0,16,16073796,0,0,2192,-1
3767,26,0,Rückmeldungen,-1,-1,-1,90,16073812,0,0,2282,-1
3768,26,0,Übersicht,-1,-1,-1,16,16073902,6,0,1502,-1
3769,26,1,ks2a,-1,-1,-1,6,16073918,6,0,1508,-1
3770,26,1,ks2a1,-1,-1,-1,112,16073924,4,0,1620,-1
3771,26,1,ks2a1b1_1a,-1,-1,-1,38,16074036,5,0,1658,-1
3772,26,1,ks2a1,-1,-1,-1,43,16074074,4,0,1701,-1
3773,26,1,ks2a1b2_1a,-1,-1,-1,35,16074117,5,0,1736,-1
3774,26,1,ks2a1,-1,-1,-1,27,16074152,4,0,1763,-1
3775,26,1,ks2a1b3_1a,-1,-1,-1,24,16074179,5,0,1787,-1
3776,26,1,ks2a1,-1,-1,-1,25,16074203,4,0,1812,-1
3777,26,1,ks2a1b4_1a,-1,-1,-1,11,16074228,5,0,1823,-1
3778,26,1,ks2a1,-1,-1,-1,34,16074239,4,0,1857,-1
3779,26,1,ks2a1k1_1a,-1,-1,-1,55,16074273,3,0,2337,-1
3780,26,1,ks2a1k2_1a,-1,-1,-1,150,16074328,3,0,2487,-1
3781,26,1,ks2a1k2_1a,-1,-1,-1,134,16074478,3,0,2621,-1
3782,26,1,ks2a1k3_1a,-1,-1,-1,90,16074612,3,0,2711,-1
3783,26,1,ks2a1k4_1a,-1,-1,-1,68,16074702,3,0,2779,-1
3784,26,1,ks2a2,-1,-1,-1,113,16074770,4,0,1970,-1
3785,26,1,ks2a2b1_1a,-1,-1,-1,44,16074883,5,0,2014,-1
3786,26,1,ks2a2,-1,-1,-1,15,16074927,4,0,2029,-1
3787,26,1,ks2a2b2_1a,-1,-1,-1,15,16074942,5,0,2044,-1
3788,26,1,ks2a2,-1,-1,-1,9,16074957,4,0,2053,-1
3789,26,1,ks2a2b3_1a,-1,-1,-1,9,16074966,5,0,2062,-1
3790,26,1,ks2a2,-1,-1,-1,13,16074975,4,0,2075,-1
3791,26,1,ks2a2b4_1a,-1,-1,-1,26,16074988,5,0,2101,-1
3792,26,1,ks2a2,-1,-1,-1,18,16075014,4,0,2119,-1
3793,26,1,ks2a2k1_1a,-1,-1,-1,18,16075032,3,0,2797,-1
3794,26,1,ks2a2,-1,-1,-1,6,16075050,4,0,2125,-1
3795,26,1,ks2a2k1_1a,-1,-1,-1,40,16075056,3,0,2837,-1
3796,26,1,ks2a2k2_1a,2,-1,-1,141,16075096,3,0,2978,-1
3797,26,1,ks2a2k3_1a,0,-1,-1,160,16075237,3,0,3138,-1
3798,26,1,ks2a2k4_1a,-1,-1,-1,50,16075397,3,0,3188,-1
3799,26,1,ks2a3,-1,-1,-1,36,16075447,4,0,2161,-1
3800,26,1,ks2a3b1_1a,-1,-1,-1,18,16075483,5,0,2179,-1
3801,26,1,ks2a3,-1,-1,-1,7,16075501,4,0,2186,-1
3802,26,1,ks2a3b2_1a,-1,-1,-1,14,16075508,5,0,2200,-1
3803,26,1,ks2a3,-1,-1,-1,5,16075522,4,0,2205,-1
3804,26,1,ks2a3b3_1a,-1,-1,-1,36,16075527,5,0,2241,-1
3805,26,1,ks2a3,-1,-1,-1,16,16075563,4,0,2257,-1
3806,26,1,ks2a3b4_1a,-1,-1,-1,34,16075579,5,0,2291,-1
3807,26,1,ks2a3,-1,-1,-1,6,16075613,4,0,2297,-1
3808,26,1,ks2a3k1_1a,-1,-1,-1,187,16075619,3,0,3375,-1
3809,26,1,ks2a3k2_1a,-1,-1,-1,66,16075806,3,0,3441,-1
3810,26,1,Logout,-1,-1,-1,5,16075872,6,0,2302,-1
3811,26,1,Logout,-1,-1,-1,0,16075877,6,0,2302,-1
3812,27,1,Startseite,-1,-1,-1,666,16070265,6,0,666,-1
3813,27,1,Startseite,-1,-1,-1,36,16070931,6,0,702,-1
3814,27,1,Startseite,-1,-1,-1,47,16070967,6,0,749,-1
3815,27,1,Startseite,-1,-1,-1,104,16071014,6,0,853,-1
3816,27,1,Startseite,-1,-1,-1,17,16071118,6,0,870,-1
3817,27,1,Tour,-1,-1,-1,4,16071135,6,0,874,-1
3818,27,1,Übersicht,-1,-1,-1,13,16071139,6,0,887,-1
3819,27,0,ks1a,-1,-1,-1,3,16071152,6,0,890,-1
3820,27,0,ka1a1,-1,-1,-1,15,16071155,4,0,905,-1
3821,27,0,ks1a1b1_1a,-1,-1,-1,20,16071170,5,0,925,-1
3822,27,0,ka1a1,-1,-1,-1,58,16071190,4,0,983,-1
3823,27,0,ks1a1k1_1a,-1,-1,-1,20,16071248,3,0,20,-1
3824,27,0,ka1a1,-1,-1,-1,26,16071268,4,0,1009,-1
3825,27,0,ks1a2,-1,-1,-1,23,16071294,4,0,1032,-1
3826,27,0,ks1a2b1_1a,-1,-1,-1,32,16071317,5,0,1064,-1
3827,27,0,ks1a2,-1,-1,-1,25,16071349,4,0,1089,-1
3828,27,0,ks1a2b2_1a,-1,-1,-1,3,16071374,5,0,1092,-1
3829,27,0,ks1a2,-1,-1,-1,78,16071377,4,0,1170,-1
3830,27,0,ks1a2k2_1a,-1,-1,-1,22,16071455,3,0,42,-1
3831,27,0,ks1a2,-1,-1,-1,18,16071477,4,0,1188,-1
3832,27,0,ks1a4,-1,-1,-1,49,16071495,4,0,1237,-1
3833,27,0,ks1a4b2_1a,-1,-1,-1,5,16071544,5,0,1242,-1
3834,27,0,ks1a4,-1,-1,-1,60,16071549,4,0,1302,-1
3835,27,0,ks1a4b4_1a,-1,-1,-1,6,16071609,5,0,1308,-1
3836,27,0,ks1a4,-1,-1,-1,43,16071615,4,0,1351,-1
3837,27,0,ks1a5,-1,-1,-1,36,16071658,4,0,1387,-1
3838,27,0,ks1a5b3_1a,-1,-1,-1,7,16071694,5,0,1394,-1
3839,27,0,ks1a5,-1,-1,-1,55,16071701,4,0,1449,-1
3840,27,0,ks1a5k3_1a,-1,-1,-1,33,16071756,3,0,75,-1
3841,27,0,ks1a5,-1,-1,-1,35,16071789,4,0,1484,-1
3842,27,0,ks1a5,-1,-1,-1,29,16071824,4,0,1513,-1
3843,27,0,ks1a,-1,-1,-1,5,16071853,6,0,1518,-1
3844,27,0,ks1c,-1,-1,-1,10,16071858,1,0,85,-1
3845,27,0,ks1e,-1,-1,-1,24,16071868,6,0,1542,-1
3846,27,0,ks1ev1,-1,-1,-1,573,16071892,0,0,658,-1
3847,27,0,Rückmeldungen,-1,2,83,116,16072465,0,0,774,-1
